Function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsInPosition,yearsInProfession,age,cred1,cred2,highestDegree,inst1,inst2,inst3,inst4,inst5,instBudget,City,State_x,Zip,country,Category,instSize,instType,T01,T09,T10,T11,T12,T13,T14,T15,T16,T19,T20,T21,T22,T23,T24,T25,T27,T28,T29,T40,T41,T50,T51,T53,T99,Place Name,State_y,State Abbreviation,County,Latitude,Longitude,Unnamed: 7
position20,1,0,0,0,0,32000.0,Man,False,Caucasian,0.0,1.0,27.0,False,False,Master's Degree,8,4,5,175,1,3449800.0,Springfield,MO,65897,United States,one,20629.0,Public Institution,29725,3285563,35760,361046,302166,696458,0,0,99527,134690,5308,1980,59421,32740,272542,15829,20118,134644,21892,5361976,357724,129,11340,5,74,Springfield,Missouri,MO,,37.1987,-93.2784,
position1,1,0,0,14,4,55000.0,Woman,False,Hispanic,7.0,10.0,31.0,False,False,Master's Degree,2,0,0,14,4,103000.0,Shreveport,LA,71115,United States,one,4535.0,Public Institution,55363,2923336,56967,675386,429146,588860,4385,9158,130045,298353,0,0,188197,29665,75628,11581,7622,110176,4221,2753680,481212,150,0,862150,0,Shreveport,Louisiana,LA,Caddo,32.3401,-93.6092,
position3,0,0,0,14,0,35000.0,Woman,False,Caucasian,2.0,2.0,27.0,False,False,Bachelor's Degree,2,0,0,14,4,103000.0,Shreveport,LA,71115,United States,one,4535.0,Public Institution,55363,2923336,56967,675386,429146,588860,4385,9158,130045,298353,0,0,188197,29665,75628,11581,7622,110176,4221,2753680,481212,150,0,862150,0,Shreveport,Louisiana,LA,Caddo,32.3401,-93.6092,
position1,5,2,0,84,24,70000.0,Man,False,Caucasian,0.0,0.0,,False,False,Master's Degree,4,1,0,50,24,513777.0,New Orleans,LA,70118,United States,one,4934.0,Private Institution,55363,2923336,56967,675386,429146,588860,4385,9158,130045,298353,0,0,188197,29665,75628,11581,7622,110176,4221,2753680,481212,150,0,862150,0,New Orleans,Louisiana,LA,Orleans,29.9504,-90.1236,
position3,1,2,0,84,24,60100.0,Woman,False,African American,16.0,22.0,50.0,False,False,Master's Degree,4,1,0,50,24,513777.0,New Orleans,LA,70118,United States,one,4934.0,Private Institution,55363,2923336,56967,675386,429146,588860,4385,9158,130045,298353,0,0,188197,29665,75628,11581,7622,110176,4221,2753680,481212,150,0,862150,0,New Orleans,Louisiana,LA,Orleans,29.9504,-90.1236,
position9,0,0,0,34,0,39590.0,Man,False,Caucasian,10.0,17.0,35.0,False,False,Master's Degree,4,1,0,50,24,513777.0,New Orleans,LA,70118,United States,one,4934.0,Private Institution,55363,2923336,56967,675386,429146,588860,4385,9158,130045,298353,0,0,188197,29665,75628,11581,7622,110176,4221,2753680,481212,150,0,862150,0,New Orleans,Louisiana,LA,Orleans,29.9504,-90.1236,
position10,0,0,0,34,1,37558.0,Man,False,Caucasian,12.0,12.0,49.0,False,False,No College Degree,4,1,0,50,24,513777.0,New Orleans,LA,70118,United States,one,4934.0,Private Institution,55363,2923336,56967,675386,429146,588860,4385,9158,130045,298353,0,0,188197,29665,75628,11581,7622,110176,4221,2753680,481212,150,0,862150,0,New Orleans,Louisiana,LA,Orleans,29.9504,-90.1236,
position7,4,1,2,36,7,55000.0,Man,False,Caucasian,12.0,12.0,50.0,False,False,Master's Degree,5,1,2,36,4,,Natchitoches,LA,71497,United States,one,9447.0,Public Institution,55363,2923336,56967,675386,429146,588860,4385,9158,130045,298353,0,0,188197,29665,75628,11581,7622,110176,4221,2753680,481212,150,0,862150,0,Natchitoches,Louisiana,LA,Natchitoches,31.7476,-93.0791,
position9,0,0,2,9,0,36000.0,Man,False,Caucasian,7.0,7.0,31.0,False,False,Master's Degree,5,1,2,36,4,,Natchitoches,LA,71497,United States,one,9447.0,Public Institution,55363,2923336,56967,675386,429146,588860,4385,9158,130045,298353,0,0,188197,29665,75628,11581,7622,110176,4221,2753680,481212,150,0,862150,0,Natchitoches,Louisiana,LA,Natchitoches,31.7476,-93.0791,
position6,0,1,0,4,7,36000.0,Woman,False,Caucasian,2.0,2.0,26.0,False,False,Bachelor's Degree,5,1,2,36,4,,Natchitoches,LA,71497,United States,one,9447.0,Public Institution,55363,2923336,56967,675386,429146,588860,4385,9158,130045,298353,0,0,188197,29665,75628,11581,7622,110176,4221,2753680,481212,150,0,862150,0,Natchitoches,Louisiana,LA,Natchitoches,31.7476,-93.0791,
position15,0,0,2,23,0,36000.0,Woman,False,Caucasian,10.0,10.0,50.0,False,False,Bachelor's Degree,5,1,2,36,4,,Natchitoches,LA,71497,United States,one,9447.0,Public Institution,55363,2923336,56967,675386,429146,588860,4385,9158,130045,298353,0,0,188197,29665,75628,11581,7622,110176,4221,2753680,481212,150,0,862150,0,Natchitoches,Louisiana,LA,Natchitoches,31.7476,-93.0791,
position17,0,0,0,0,0,22000.0,Woman,False,Caucasian,4.0,4.0,25.0,False,False,Bachelor's Degree,5,1,2,36,4,,Natchitoches,LA,71497,United States,one,9447.0,Public Institution,55363,2923336,56967,675386,429146,588860,4385,9158,130045,298353,0,0,188197,29665,75628,11581,7622,110176,4221,2753680,481212,150,0,862150,0,Natchitoches,Louisiana,LA,Natchitoches,31.7476,-93.0791,
position9,0,0,1,95,0,48052.0,Man,False,Caucasian,15.0,15.0,39.0,True,False,Master's Degree,5,0,3,150,0,763556.0,Mankato,MN,56001,United States,one,15441.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Mankato,Minnesota,MN,Blue Earth,44.1538,-93.99600000000001,
position27,0,0,2,70,0,50898.0,Man,False,Caucasian,4.0,4.0,36.0,False,False,Master's Degree,5,0,3,150,0,763556.0,Mankato,MN,56001,United States,one,15441.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Mankato,Minnesota,MN,Blue Earth,44.1538,-93.99600000000001,
position15,0,0,0,70,0,42282.0,Man,False,Caucasian,1.0,1.0,32.0,False,False,Master's Degree,5,0,3,150,0,763556.0,Mankato,MN,56001,United States,one,15441.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Mankato,Minnesota,MN,Blue Earth,44.1538,-93.99600000000001,
position6,0,0,0,75,0,42844.0,Woman,False,Caucasian,2.0,2.0,38.0,False,False,Master's Degree,5,0,3,150,0,763556.0,Mankato,MN,56001,United States,one,15441.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Mankato,Minnesota,MN,Blue Earth,44.1538,-93.99600000000001,
position1,4,0,3,150,0,80095.0,Man,False,Caucasian,16.0,25.0,48.0,True,False,Master's Degree,5,0,3,150,0,763556.0,Mankato,MN,56001,United States,one,15441.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Mankato,Minnesota,MN,Blue Earth,44.1538,-93.99600000000001,
position1,9,1,0,0,0,86000.0,Man,False,Caucasian,11.0,27.0,55.0,True,True,Master's Degree,11,4,0,250,10,,Duluth,MN,55812,United States,one,11491.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Duluth,Minnesota,MN,St. Louis,46.8106,-92.0767,
position3,0,1,0,20,0,69000.0,Man,False,Caucasian,11.0,23.0,50.0,False,False,Master's Degree,11,4,0,250,10,,Duluth,MN,55812,United States,one,11491.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Duluth,Minnesota,MN,St. Louis,46.8106,-92.0767,
position6,0,0,0,25,1,40500.0,Woman,False,Caucasian,2.0,2.0,38.0,False,False,Master's Degree,11,4,0,250,10,,Duluth,MN,55812,United States,one,11491.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Duluth,Minnesota,MN,St. Louis,46.8106,-92.0767,
position4,1,0,0,25,0,50600.0,Man,False,Caucasian,24.0,35.0,58.0,False,False,Bachelor's Degree,11,4,0,250,10,,Duluth,MN,55812,United States,one,11491.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Duluth,Minnesota,MN,St. Louis,46.8106,-92.0767,
position20,0,0,0,5,4,50800.0,Man,False,Caucasian,25.0,25.0,48.0,False,False,Master's Degree,11,4,0,250,10,,Duluth,MN,55812,United States,one,11491.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Duluth,Minnesota,MN,St. Louis,46.8106,-92.0767,
position11,0,0,0,3,0,39300.0,Man,False,Caucasian,3.0,3.0,30.0,False,False,Master's Degree,11,4,0,250,10,,Duluth,MN,55812,United States,one,11491.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Duluth,Minnesota,MN,St. Louis,46.8106,-92.0767,
position20,0,0,0,6,0,41200.0,Man,False,Caucasian,8.0,8.0,48.0,False,False,Master's Degree,11,4,0,250,10,,Duluth,MN,55812,United States,one,11491.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Duluth,Minnesota,MN,St. Louis,46.8106,-92.0767,
position20,0,0,0,20,1,39400.0,Man,False,Caucasian,4.0,4.0,34.0,False,False,Bachelor's Degree,11,4,0,250,10,,Duluth,MN,55812,United States,one,11491.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Duluth,Minnesota,MN,St. Louis,46.8106,-92.0767,
position19,0,0,0,30,0,42700.0,Woman,False,Caucasian,7.0,8.0,34.0,False,False,Master's Degree,11,4,0,250,10,,Duluth,MN,55812,United States,one,11491.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Duluth,Minnesota,MN,St. Louis,46.8106,-92.0767,
position4,0,0,0,4,2,39200.0,Man,False,Caucasian,3.0,3.0,40.0,False,False,Master's Degree,11,4,0,250,10,,Duluth,MN,55812,United States,one,11491.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Duluth,Minnesota,MN,St. Louis,46.8106,-92.0767,
position9,0,0,0,80,0,41000.0,Man,False,Caucasian,7.0,9.0,36.0,False,False,Master's Degree,11,4,0,250,10,,Duluth,MN,55812,United States,one,11491.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Duluth,Minnesota,MN,St. Louis,46.8106,-92.0767,
position10,0,0,0,5,0,38147.0,Woman,False,Caucasian,15.0,15.0,56.0,False,False,Associate's Degree,11,4,0,250,10,,Duluth,MN,55812,United States,one,11491.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Duluth,Minnesota,MN,St. Louis,46.8106,-92.0767,
position10,0,0,0,5,0,35200.0,Woman,False,Caucasian,1.0,1.0,32.0,False,False,Bachelor's Degree,11,4,0,250,10,,Duluth,MN,55812,United States,one,11491.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Duluth,Minnesota,MN,St. Louis,46.8106,-92.0767,
position10,0,2,0,0,0,47600.0,Woman,False,Caucasian,12.0,12.0,57.0,False,False,Associate's Degree,11,4,0,250,10,,Duluth,MN,55812,United States,one,11491.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Duluth,Minnesota,MN,St. Louis,46.8106,-92.0767,
position25,0,0,0,0,0,37100.0,Man,False,Caucasian,20.0,20.0,58.0,False,False,Bachelor's Degree,11,4,0,250,10,,Duluth,MN,55812,United States,one,11491.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Duluth,Minnesota,MN,St. Louis,46.8106,-92.0767,
position1,40,23,0,668,112,158817.0,Man,False,Caucasian,29.0,40.0,67.0,True,False,Doctoral,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position2,5,3,0,113,8,107715.0,Man,False,Caucasian,41.0,42.0,65.0,True,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position3,14,0,0,313,87,89024.0,Man,False,Caucasian,8.0,25.0,57.0,False,False,Doctoral,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position4,3,1,0,113,8,84460.0,Woman,False,Caucasian,2.0,10.0,43.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position3,10,10,0,226,1,84359.0,Woman,False,Caucasian,8.0,21.0,54.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position10,1,6,0,0,0,77314.0,Woman,False,Caucasian,13.0,32.0,54.0,False,False,No College Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position7,9,0,0,265,28,63363.0,Woman,False,Caucasian,8.0,18.0,43.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position25,0,7,0,27,0,62442.0,Man,False,Caucasian,40.0,40.0,59.0,False,False,No College Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position22,2,3,0,31,16,61141.0,Man,False,Biracial,7.0,14.0,42.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position16,1,0,0,45,24,58938.0,Man,False,Asian American,1.0,17.0,38.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position14,0,2,0,0,0,57637.0,Man,False,Caucasian,1.0,5.0,41.0,False,False,Bachelor's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position26,0,0,0,0,0,56536.0,Woman,False,Caucasian,3.0,3.0,29.0,False,False,Bachelor's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position25,0,2,0,15,6,54912.0,Man,False,Caucasian,4.0,15.0,44.0,False,False,Associate's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position6,3,0,0,140,18,53300.0,Man,False,Caucasian,1.0,6.0,32.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position15,5,0,0,115,1,51190.0,Man,False,Caucasian,1.0,6.0,30.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position5,0,1,0,5,0,51131.0,Man,False,Caucasian,3.0,9.0,32.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position12,0,0,0,16,10,47705.0,Man,False,Caucasian,3.0,3.0,37.0,False,False,Bachelor's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position15,0,2,0,28,0,47604.0,Man,False,Caucasian,10.0,16.0,43.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position20,2,0,0,47,10,45537.0,Man,False,Caucasian,13.0,15.0,38.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position11,1,0,0,3,35,45000.0,Woman,False,Caucasian,8.0,9.0,34.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position20,0,0,0,0,0,44391.0,Man,False,Caucasian,11.0,11.0,38.0,False,False,Doctoral,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position10,0,0,0,0,0,43690.0,Man,False,Caucasian,1.0,1.0,29.0,False,False,Bachelor's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position9,1,0,0,78,0,43604.0,Woman,False,Caucasian,8.0,10.0,34.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position17,1,0,0,40,0,43242.0,Woman,False,Caucasian,3.0,3.0,40.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position4,0,0,0,1,5,42865.0,Man,False,Caucasian,3.0,3.0,34.0,False,False,Bachelor's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position15,2,0,0,84,1,42515.0,Man,False,Caucasian,1.0,4.0,28.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position4,0,0,0,107,3,40590.0,Woman,False,Caucasian,3.0,6.0,30.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position15,1,0,0,2,0,40248.0,Woman,False,African American,7.0,9.0,33.0,False,False,Master's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position4,0,1,0,5,0,39894.0,Man,False,Caucasian,2.0,4.0,27.0,False,False,Bachelor's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
position20,0,0,0,47,10,39200.0,Man,False,Caucasian,1.0,1.0,26.0,False,False,Bachelor's Degree,41,23,0,688,112,7000000.0,Minneapolis,MN,55455,United States,one,51853.0,Public Institution,836743,5441934,81328,44705,403280,893351,492,51,581872,2312333,2211,1211,7382,59156,695796,43544,284,440372,64507,9528454,1315762,165159,166912,42062,0,Minneapolis,Minnesota,MN,Hennepin,44.9735,-93.2331,
